"last_name, first_name","player_id","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"McGreevy, Michael",700241,"STL","CU","Curveball",-1.6,-3,"177",12.1,"35","0.294","0.441","0.318",17.2,22.9,12.9,"0.31","0.527","0.358",44.4
"Walter, Brandon",687888,"HOU","CH","Changeup",0.1,0,"149",18.3,"35","0.229","0.4","0.267",40.3,20,13.2,"0.19","0.259","0.192",35.7
"Rodríguez, Yariel",684320,"TOR","FS","Split-Finger",-0.4,0,"138",11.9,"35","0.182","0.273","0.25",22.2,25.7,15.5,"0.235","0.291","0.255",33.3
"Buttó, José",676130,"SF","CH","Changeup",1.6,3,"166",15.2,"35","0.094","0.188","0.169",30.3,28.6,16.7,"0.179","0.301","0.247",27.3
"Vásquez, Randy",681190,"SD","CH","Changeup",-1.3,-2,"148",6.9,"35","0.265","0.471","0.324",15.5,5.7,3.4,"0.302","0.533","0.366",31.3
"Poche, Colin",621363,"NYM","FF","4-Seam Fastball",-1.1,-2,"175",71.7,"35","0.32","0.64","0.447",21.9,22.9,19,"0.216","0.389","0.354",63.2
"López, Jorge",605347,"WSH","SI","Sinker",0.3,0,"105",27.2,"35","0.29","0.387","0.321",16.7,17.1,26.1,"0.317","0.443","0.35",53.8
"Hiraldo, Yaramil",682274,"BAL","CH","Changeup",2.8,3,"111",35.4,"35","0.161","0.161","0.221",61.6,42.9,38.5,"0.106","0.125","0.152",11.8
"Hanifee, Brenan",669724,"DET","FF","4-Seam Fastball",2.9,3,"108",11.4,"35","0.152","0.152","0.174",16.9,25.7,17.3,"0.211","0.298","0.248",41.7
"Civale, Aaron",650644,"CHC","SL","Slider",-1,-1,"135",7.7,"35","0.257","0.457","0.304",16.7,5.7,4.4,"0.302","0.516","0.346",36.4
"Myers, Tobias",668964,"MIL","FC","Cutter",-2.4,-4,"161",19.5,"35","0.448","0.483","0.49",21.9,2.9,4.8,"0.34","0.511","0.423",46.4
"Ribalta, Orlando",687377,"WSH","FF","4-Seam Fastball",0.5,1,"186",37.1,"35","0.192","0.231","0.319",23.6,22.9,12.9,"0.187","0.307","0.337",50
"Casparius, Ben",676508,"LAD","CU","Curveball",-0.8,-1,"182",14.4,"35","0.273","0.485","0.343",35.2,34.3,20.3,"0.237","0.333","0.271",52.4
"Henderson, Logan",701656,"MIL","CH","Changeup",1.6,3,"164",40,"35","0.161","0.161","0.209",28.2,28.6,15.2,"0.238","0.29","0.283",33.3
"Chapman, Aroldis",547973,"BOS","SL","Slider",3.5,5,"139",15.2,"35","0.147","0.147","0.149",48.1,54.3,33.9,"0.137","0.18","0.152",40
"Hoglund, Gunnar",680684,"ATH","CH","Changeup",-2.2,-3,"126",23,"35","0.333","0.515","0.384",32.1,28.6,23.3,"0.229","0.401","0.291",39.1
"Jobe, Jackson",695549,"DET","SI","Sinker",0.1,0,"115",13.1,"35","0.231","0.385","0.356",24.6,14.3,16.1,"0.308","0.609","0.448",54.5
"Dollander, Chase",801403,"COL","CH","Changeup",-1.5,-2,"138",7.8,"35","0.333","0.424","0.333",21.3,11.4,14.3,"0.34","0.427","0.347",40
"Thornton, Trent",663423,"SEA","ST","Sweeper",0.3,0,"123",18.8,"35","0.281","0.406","0.333",21.9,8.6,8.3,"0.321","0.5","0.382",37.9
"Ogasawara, Shinnosuke",829272,"WSH","SL","Slider",-2.9,-4,"125",18.5,"35","0.241","0.655","0.366",39.7,28.6,30.3,"0.258","0.526","0.349",40.9
"Muñoz, Andrés",662253,"SEA","SI","Sinker",1,1,"120",11.6,"35","0.267","0.267","0.306",11.8,20,25.9,"0.243","0.269","0.292",47.8
"Cox, Austin",680735,"ATL","SL","Slider",-2,-3,"139",32.6,"34","0.31","0.483","0.4",20.6,11.8,12.1,"0.248","0.314","0.295",34.6
"Evans, Logan",688138,"SEA","FF","4-Seam Fastball",-1.6,-2,"145",10.8,"34","0.276","0.517","0.369",15.6,5.9,5.6,"0.239","0.45","0.333",35.7
"Sulser, Cole",642121,"TB","CH","Changeup",1.5,2,"151",39,"34","0.125","0.125","0.147",34.6,26.5,12.7,"0.167","0.22","0.198",47.8
"Leiter Jr., Mark",643410,"NYY","CU","Curveball",-0.2,0,"212",25.5,"34","0.276","0.345","0.388",50,26.5,32.1,"0.198","0.239","0.265",20
"Alcala, Jorge",660896,"STL","SI","Sinker",-1,-1,"143",13.5,"34","0.355","0.581","0.454",25.4,26.5,32.1,"0.252","0.447","0.333",36.4
"McDonald, Trevor",686790,"SF","CU","Curveball",3.3,4,"109",51.4,"34","0.125","0.25","0.202",38.2,35.3,32.4,"0.165","0.321","0.221",23.8
"Lively, Ben",594902,"CLE","ST","Sweeper",2.6,3,"127",17.7,"34","0.121","0.212","0.159",14.1,11.8,10.5,"0.245","0.467","0.313",37.9
"Gillispie, Connor",687362,"MIA","FC","Cutter",-4.3,-5,"117",24.8,"34","0.433","0.867","0.571",27.4,14.7,18.5,"0.261","0.579","0.373",50
"Hjelle, Sean",663546,"SF","SI","Sinker",0.3,0,"127",50,"34","0.333","0.444","0.395",8.7,8.8,16.7,"0.307","0.393","0.354",46.2
"Ribalta, Orlando",687377,"WSH","SL","Slider",-4.2,-5,"117",23.4,"34","0.323","0.806","0.515",25,14.7,15.6,"0.257","0.718","0.431",38.5
"Springs, Jeffrey",605488,"ATH","FC","Cutter",-2.1,-3,"155",5.4,"34","0.233","0.567","0.375",28.1,17.6,15,"0.271","0.571","0.393",50
"Wacha, Michael",608379,"KC","CU","Curveball",-0.9,-2,"206",7.7,"34","0.206","0.412","0.285",30.6,23.5,14.8,"0.26","0.437","0.298",34.6
"Hatch, Thomas",641672,"MIN","FC","Cutter",-2.6,-4,"161",27.5,"34","0.433","0.767","0.534",22.6,17.6,24,"0.281","0.538","0.388",29.2
"Kent, Zak",687849,"CLE","SL","Slider",3.3,4,"121",39.3,"34","0.138","0.138","0.209",27.6,23.5,21.1,"0.165","0.201","0.238",23.8
"Seymour, Carson",693313,"SF","FF","4-Seam Fastball",1.3,2,"137",22.1,"34","0.161","0.387","0.269",23.9,23.5,16.7,"0.181","0.414","0.288",39.1
"Miller, Erik",669062,"SF","FF","4-Seam Fastball",-0.6,-1,"165",34.2,"34","0.217","0.261","0.349",25.7,8.8,6.7,"0.289","0.496","0.433",47.6
"Irvin, Jake",663623,"WSH","SL","Slider",0.3,0,"131",4.4,"34","0.188","0.375","0.265",18,14.7,7.9,"0.193","0.275","0.23",44.4
"Alvarez, Andrew",674841,"WSH","CU","Curveball",-0.4,0,"113",27.1,"34","0.226","0.258","0.278",13,23.5,12.3,"0.188","0.234","0.248",34.8
"Cabrera, Génesis",650893,"MIN","CU","Curveball",-0.4,-1,"139",19.4,"34","0.273","0.455","0.303",22.4,17.6,16.2,"0.297","0.454","0.315",39.3
"Waddell, Brandon",663399,"NYM","SI","Sinker",2.4,3,"111",21.7,"34","0.226","0.355","0.29",15.8,11.8,20,"0.328","0.566","0.41",55.6
"Gaddis, Hunter",683769,"CLE","CH","Changeup",-2.6,-4,"139",13.3,"34","0.286","0.393","0.366",46.2,41.2,24.1,"0.2","0.242","0.284",21.4
"Schmidt, Clarke",657376,"NYY","SI","Sinker",-5.7,-6,"100",8.2,"34","0.406","0.75","0.503",13.3,8.8,27.3,"0.334","0.61","0.42",51.7
"Snider, Collin",676092,"SEA","FF","4-Seam Fastball",0.7,1,"150",31.4,"34","0.303","0.333","0.296",21.2,32.4,19.3,"0.285","0.412","0.312",54.5
"Winn, Cole",668390,"TEX","FF","4-Seam Fastball",1,2,"172",27.8,"34","0.226","0.355","0.288",16.9,20.6,14,"0.228","0.406","0.308",54.2
"Bruihl, Justin",677865,"TOR","SI","Sinker",-0.8,-1,"112",51.1,"34","0.344","0.438","0.365",20.5,32.4,36.7,"0.241","0.353","0.282",38.1
"Tinoco, Jesus",622786,"MIA","SL","Slider",-0.5,-1,"130",42.8,"34","0.258","0.419","0.342",29.8,20.6,16.7,"0.219","0.341","0.268",4
"Boyle, Joe",671212,"TB","FS","Split-Finger",1.1,2,"152",16.3,"34","0.147","0.206","0.153",31.1,35.3,19.7,"0.192","0.249","0.19",54.5
"Eflin, Zach",621107,"BAL","FF","4-Seam Fastball",-2.2,-3,"144",12.8,"34","0.367","0.467","0.406",22.6,26.5,16.7,"0.318","0.499","0.388",61.9
"Bachar, Lake",669199,"MIA","FS","Split-Finger",0.7,1,"139",12.2,"33","0.156","0.25","0.189",34.4,36.4,19.4,"0.16","0.216","0.178",25
"Salazar, Eduardo",674285,"WSH","FF","4-Seam Fastball",-0.8,-1,"144",26.4,"33","0.286","0.5","0.421",22.9,15.2,9.6,"0.244","0.455","0.347",37.5
"Hatch, Thomas",641672,"MIN","SI","Sinker",-1.5,-2,"102",17.4,"33","0.31","0.448","0.402",8.3,15.2,17.9,"0.267","0.393","0.334",54.2
"Holton, Tyler",663947,"DET","FF","4-Seam Fastball",-3.1,-4,"130",11.2,"33","0.233","0.767","0.432",24.6,39.4,23.2,"0.257","0.69","0.418",64.7
"Pressly, Ryan",519151,"CHC","CU","Curveball",-1.8,-3,"163",24.7,"33","0.355","0.613","0.43",29.4,30.3,18.2,"0.277","0.448","0.334",52.4
"Detmers, Reid",672282,"LAA","CU","Curveball",0.2,0,"229",21.1,"33","0.233","0.367","0.298",22.5,15.2,11.9,"0.236","0.351","0.294",24
"Fulmer, Carson",608334,"LAA","FF","4-Seam Fastball",1.3,2,"122",26.5,"33","0.107","0.286","0.242",21.6,36.4,25.5,"0.161","0.448","0.321",62.5
"Lawrence, Casey",596271,"SEA","SI","Sinker",-1.6,-2,"110",39.9,"33","0.419","0.581","0.43",5.9,6.1,11.1,"0.397","0.591","0.457",50
"Aldegheri, Sam",691951,"LAA","FF","4-Seam Fastball",-2.1,-3,"143",47.2,"33","0.385","0.5","0.48",19.2,18.2,17.1,"0.268","0.366","0.365",35
"Borucki, Ryan",621366,"TOR","SI","Sinker",-3.7,-6,"156",26.3,"33","0.5","0.821","0.586",7.6,0,0,"0.423","0.686","0.509",46.4
"Backhus, Kyle",679775,"AZ","ST","Sweeper",-4.7,-5,"116",27,"33","0.393","0.75","0.489",33.3,18.2,14.3,"0.249","0.436","0.333",25
"Hendriks, Liam",521230,"BOS","FF","4-Seam Fastball",0.7,1,"128",55.2,"33","0.286","0.393","0.358",11.7,6.1,9.1,"0.325","0.677","0.464",61.5
"Dunning, Dane",641540,"ATL","FC","Cutter",0.5,1,"147",39.5,"33","0.233","0.4","0.288",25,21.2,18.4,"0.259","0.491","0.333",41.7
"Littell, Zack",641793,"CIN","ST","Sweeper",2.3,3,"150",5.4,"33","0.091","0.152","0.103",20.3,21.2,13.5,"0.176","0.325","0.21",23.1
"Altavilla, Dan",656186,"CWS","FF","4-Seam Fastball",-1.3,-2,"119",26.1,"33","0.136","0.318","0.348",18,15.2,13.5,"0.166","0.289","0.35",33.3
"Burke, Sean",680732,"CWS","SI","Sinker",-1.1,-1,"120",5.1,"33","0.308","0.462","0.411",10.7,3,7.7,"0.28","0.461","0.398",40
"Morgan, David",688158,"SD","SL","Slider",0.4,1,"140",18.3,"33","0.2","0.333","0.271",29.2,21.2,15.6,"0.263","0.391","0.32",39.1
"Saucedo, Tayler",642048,"SEA","SI","Sinker",-0.7,-1,"114",49.1,"33","0.323","0.484","0.37",5.7,0,0,"0.312","0.522","0.377",58.1
"Long, Sam",669674,"KC","CU","Curveball",-0.4,-1,"146",18.6,"33","0.233","0.333","0.315",24.2,27.3,19.6,"0.224","0.278","0.261",47.6
"Dunning, Dane",641540,"ATL","SI","Sinker",-1.2,-1,"111",29.8,"33","0.276","0.483","0.37",17.8,15.2,17.9,"0.287","0.527","0.389",41.7
"Halvorsen, Seth",678020,"COL","SL","Slider",-3.5,-4,"126",19.8,"33","0.29","0.613","0.426",35.5,30.3,20.8,"0.223","0.495","0.327",33.3
"Snider, Collin",676092,"SEA","FC","Cutter",-3,-3,"115",24.1,"33","0.407","0.815","0.513",24.6,9.1,9.7,"0.371","0.621","0.454",59.3
"Strickland, Hunter",519326,"LAA","FF","4-Seam Fastball",2.7,3,"117",35.2,"33","0.172","0.241","0.242",16.1,15.2,15.2,"0.182","0.26","0.252",37.5
"Pivetta, Nick",601713,"SD","SI","Sinker",2.6,3,"113",4,"33","0.111","0.111","0.188",31.3,36.4,41.4,"0.141","0.19","0.224",31.3
"DeSclafani, Anthony",543101,"AZ","FS","Split-Finger",1.9,2,"129",20.3,"33","0.071","0.071","0.188",45.2,39.4,26,"0.099","0.134","0.191",13.3
"Birdsong, Hayden",806185,"SF","CU","Curveball",-0.9,-1,"154",12.9,"33","0.241","0.448","0.341",36,39.4,28.9,"0.213","0.361","0.3",62.5
"Kelly, Kevin",687330,"TB","ST","Sweeper",-5,-6,"116",19.7,"33","0.303","0.576","0.371",27.3,27.3,16.1,"0.241","0.483","0.305",41.7
"Robertson, David",502085,"PHI","CU","Curveball",1.1,1,"102",33.6,"33","0.2","0.267","0.256",29.2,30.3,25,"0.171","0.22","0.219",25
"Gómez, Yoendrys",672782,"CWS","CU","Curveball",-2.3,-4,"155",14.1,"33","0.241","0.586","0.427",25.4,18.2,14.3,"0.253","0.544","0.381",52.2
"Stroman, Marcus",573186,"NYY","FC","Cutter",-5,-6,"125",17.8,"33","0.346","0.923","0.538",9.1,3,3.4,"0.359","0.875","0.539",53.8
"Garcia, Rico",670329,"BAL","CH","Changeup",0.8,1,"129",22,"33","0.219","0.375","0.267",35.8,33.3,29.7,"0.195","0.277","0.219",9.5
"Schwellenbach, Spencer",680885,"ATL","CU","Curveball",-0.1,0,"180",11.4,"33","0.242","0.455","0.323",31.1,36.4,24.5,"0.28","0.449","0.314",33.3
"Ramírez, Yohan",670990,"PIT","CU","Curveball",-0.8,-1,"117",19.4,"33","0.143","0.179","0.259",40,48.5,32.7,"0.128","0.159","0.213",30.8
"Springs, Jeffrey",605488,"ATH","ST","Sweeper",2.6,4,"168",5.9,"33","0.094","0.125","0.141",28.4,21.2,21.2,"0.131","0.179","0.15",20
"Rogers, Trevor",669432,"BAL","ST","Sweeper",2.5,3,"118",7.3,"33","0.065","0.129","0.118",37.7,51.5,27,"0.072","0.13","0.123",28.6
"Simpson, Josh",681006,"MIA","SI","Sinker",-1.1,-2,"136",22.2,"32","0.348","0.609","0.489",8.9,0,0,"0.328","0.6","0.481",60.9
"Blubaugh, AJ",805123,"HOU","ST","Sweeper",0.3,0,"108",21.3,"32","0.207","0.552","0.348",34.5,31.3,30.3,"0.159","0.369","0.267",21.1
"Gordon, Colton",676467,"HOU","CU","Curveball",-0.6,-1,"148",10.2,"32","0.323","0.419","0.326",19.4,6.3,7.4,"0.384","0.548","0.402",26.7
"Lugo, Seth",607625,"KC","SL","Slider",2.7,4,"131",5.5,"32","0.138","0.207","0.2",30.4,12.5,12.1,"0.226","0.466","0.329",32
"Ramírez, Yohan",670990,"PIT","ST","Sweeper",2.6,4,"147",24.3,"32","0.103","0.241","0.195",34.2,31.3,18.2,"0.175","0.292","0.243",31.6
"Ellard, Fraser",686642,"CWS","FF","4-Seam Fastball",0.4,1,"169",51.4,"32","0.15","0.2","0.358",29.5,21.9,14.6,"0.22","0.373","0.42",53.8
"Murfee, Penn",682171,"CWS","ST","Sweeper",-3.7,-4,"114",49.1,"32","0.323","0.677","0.428",36,31.3,26.3,"0.278","0.619","0.387",33.3
"Strahm, Matt",621381,"PHI","FC","Cutter",2.4,4,"145",14.6,"32","0.259","0.259","0.306",18.3,18.8,21.4,"0.224","0.279","0.294",23.8
"Reynolds, Sean",669308,"SD","SL","Slider",-0.7,-1,"158",32,"32","0.25","0.357","0.319",18.5,18.8,16.2,"0.181","0.309","0.271",18.2
"Darvish, Yu",506433,"SD","FS","Split-Finger",-1.7,-2,"123",10.6,"32","0.226","0.323","0.253",28.1,28.1,15.3,"0.218","0.296","0.236",13.6
"Bubic, Kris",663460,"KC","SI","Sinker",-1.5,-2,"117",6.5,"32","0.333","0.481","0.408",9.1,3.1,4.5,"0.315","0.482","0.397",50
"Agnos, Zach",688642,"COL","FS","Split-Finger",-5.4,-6,"108",20.5,"32","0.367","0.733","0.478",36.2,18.8,16.2,"0.324","0.648","0.426",45.8
"Farris, Mitch",815083,"LAA","CH","Changeup",-0.4,0,"108",26.7,"32","0.214","0.286","0.278",40.7,37.5,26.1,"0.199","0.237","0.253",18.8
"Hill, Jaden",677955,"COL","CH","Changeup",0.3,0,"120",24.6,"32","0.267","0.433","0.303",26.1,28.1,22,"0.218","0.309","0.236",31.8
"Senzatela, Antonio",622608,"COL","SI","Sinker",-3.3,-4,"116",5.1,"32","0.3","0.667","0.44",17.5,28.1,21.4,"0.304","0.634","0.403",54.5
"Ureña, José",570632,"LAA","SI","Sinker",3.5,4,"100",10.7,"32","0.111","0.111","0.222",15.4,9.4,9.1,"0.266","0.382","0.344",50
"Miller, Erik",669062,"SF","CH","Changeup",0.6,1,"124",25.7,"32","0.25","0.357","0.305",23.7,12.5,10.8,"0.275","0.336","0.307",24
"Flexen, Chris",623167,"CHC","CU","Curveball",-3.9,-4,"115",17.1,"32","0.345","0.69","0.461",28.8,28.1,18,"0.313","0.483","0.376",25
"Brasier, Ryan",518489,"CHC","SL","Slider",-1.8,-3,"142",35.1,"32","0.355","0.548","0.397",36.8,34.4,20.8,"0.317","0.418","0.33",45
"Wrobleski, Justin",680736,"LAD","FC","Cutter",0.1,0,"154",14.1,"32","0.379","0.586","0.442",25,9.4,17.6,"0.341","0.492","0.393",57.7
"Chapman, Aroldis",547973,"BOS","FS","Split-Finger",2.1,2,"103",11.2,"32","0.097","0.161","0.15",44.8,46.9,24.2,"0.153","0.217","0.196",43.8
"Gillispie, Connor",687362,"MIA","FF","4-Seam Fastball",0.9,1,"137",29.1,"32","0.16","0.36","0.322",15.1,21.9,16.7,"0.238","0.46","0.385",50
"Bradish, Kyle",680694,"BAL","SL","Slider",3.7,6,"157",31.8,"32","0.063","0.156","0.091",44.4,53.1,30.4,"0.087","0.176","0.11",26.7
"Devenski, Chris",606965,"NYM","CH","Changeup",2.2,2,"102",38.9,"32","0.138","0.276","0.202",25,28.1,18.4,"0.2","0.314","0.247",28.6
"Hoffmann, Andrew",694851,"AZ","FF","4-Seam Fastball",-1.1,-1,"102",41.6,"32","0.269","0.385","0.417",22,15.6,17.9,"0.209","0.287","0.303",33.3
"Bummer, Aaron",607481,"ATL","ST","Sweeper",-1.1,-2,"165",17.7,"32","0.24","0.36","0.311",27.1,31.3,14.9,"0.185","0.243","0.255",23.5
"Matthews, Zebby",805673,"MIN","CH","Changeup",-1.2,-2,"143",10.6,"32","0.355","0.548","0.377",26.3,3.1,5.3,"0.315","0.414","0.342",32.3
"Williams, Trevor",592866,"WSH","SL","Slider",-0.4,-1,"122",8.4,"32","0.367","0.5","0.389",0,0,0,"0.399","0.659","0.444",41.9
"Spence, Mitch",687765,"ATH","SI","Sinker",-5.2,-7,"127",9.4,"32","0.429","0.786","0.539",11.1,0,0,"0.425","0.862","0.563",67.9
"Wilson, Bryse",669060,"CWS","FF","4-Seam Fastball",-3.7,-6,"151",17.7,"31","0.296","0.778","0.474",28.6,25.8,11.9,"0.338","0.709","0.473",63.2
"Hiraldo, Yaramil",682274,"BAL","FF","4-Seam Fastball",-5.3,-6,"121",38.5,"31","0.321","0.821","0.494",14.5,12.9,14.8,"0.241","0.474","0.341",54.2
"Altavilla, Dan",656186,"CWS","SI","Sinker",-0.1,0,"118",25.9,"31","0.154","0.308","0.276",24,25.8,28.6,"0.217","0.387","0.328",38.9
"Newcomb, Sean",656794,"ATH","CH","Changeup",-2.7,-3,"107",6.9,"31","0.387","0.548","0.406",18.6,6.5,6.1,"0.321","0.504","0.357",37.9
"McDermott, Chayce",694646,"BAL","FF","4-Seam Fastball",-4.4,-5,"105",53.8,"31","0.273","0.545","0.448",18.9,16.1,29.4,"0.27","0.617","0.468",52.9
"Festa, David",701581,"MIN","SI","Sinker",1.2,1,"110",12.5,"31","0.308","0.308","0.323",13,6.5,25,"0.311","0.442","0.371",44
"Petersen, Michael",656848,"MIA","FC","Cutter",-2,-3,"135",41.3,"31","0.296","0.556","0.405",24.5,25.8,15.4,"0.292","0.571","0.407",47.4
"Bernardino, Brennan",657514,"BOS","CH","Changeup",3.5,4,"104",12.5,"31","0.1","0.1","0.116",26.3,19.4,18.2,"0.178","0.219","0.169",20
"Snider, Collin",676092,"SEA","ST","Sweeper",-1.7,-2,"136",28.5,"31","0.25","0.536","0.393",17.8,16.1,7.8,"0.222","0.406","0.311",26.1
"Hall, DL",669084,"MIL","SL","Slider",1.4,2,"110",18.7,"31","0.148","0.259","0.242",17.3,6.5,5,"0.254","0.4","0.334",28
"Veneziano, Anthony",685107,"STL","ST","Sweeper",0.5,1,"130",27,"31","0.231","0.423","0.323",30,25.8,19,"0.225","0.433","0.327",26.3
"Severino, Luis",622663,"ATH","CH","Changeup",-3.7,-5,"145",5.3,"31","0.467","0.633","0.515",20,0,0,"0.436","0.583","0.449",56.7
"Kelly, Zack",677161,"BOS","FF","4-Seam Fastball",-3.2,-4,"115",19.8,"31","0.308","0.654","0.45",27.4,25.8,17,"0.214","0.442","0.345",44.4
"Ortiz, Luis L.",682847,"CLE","FC","Cutter",-1.3,-2,"184",12.3,"31","0.375","0.75","0.5",22.1,3.2,7.1,"0.398","0.88","0.557",41.7
"Cruz, Fernando",518585,"NYY","SI","Sinker",-3.9,-4,"113",14.3,"31","0.364","0.545","0.482",10.3,3.2,50,"0.385","0.532","0.486",28.6
"Rutledge, Jackson",671131,"WSH","FS","Split-Finger",-1.8,-2,"126",9.4,"31","0.267","0.433","0.313",29.3,22.6,15.9,"0.158","0.278","0.202",17.4
"Alvarez, Andrew",674841,"WSH","FF","4-Seam Fastball",0.4,1,"142",34.1,"31","0.2","0.36","0.327",20.9,22.6,25.9,"0.251","0.365","0.349",44.4
"Englert, Mason",669438,"TB","FC","Cutter",-0.6,-1,"140",19.3,"31","0.379","0.552","0.4",19.7,9.7,11.5,"0.414","0.56","0.42",48.1
"Crismatt, Nabil",622503,"AZ","SI","Sinker",1.2,1,"128",24,"31","0.333","0.333","0.358",8,6.5,13.3,"0.335","0.407","0.353",46.2
"Dobbins, Hunter",690928,"BOS","CU","Curveball",-0.5,-1,"112",12,"31","0.258","0.452","0.302",38.2,35.5,20,"0.17","0.33","0.21",25
"Loutos, Ryan",702795,"WSH","FF","4-Seam Fastball",-2,-2,"107",46.3,"31","0.44","0.56","0.468",12,9.7,15.8,"0.291","0.459","0.374",43.5
"Guerrero, Luis",692285,"BOS","SL","Slider",0.9,1,"126",43.8,"31","0.16","0.24","0.274",35.1,9.7,13.6,"0.322","0.49","0.418",40.9
"Harris, Hogan",663687,"ATH","CH","Changeup",4.1,6,"148",13.2,"31","0.034","0.069","0.085",23.4,22.6,17.9,"0.084","0.118","0.125",22.7
"Peguero, Joel",666711,"SF","SL","Slider",3.5,4,"104",33,"31","0.133","0.2","0.139",37,38.7,25,"0.21","0.298","0.243",47.4
"Festa, Matt",670036,"CLE","FC","Cutter",-1.5,-2,"119",14.6,"30","0.357","0.536","0.407",26.2,23.3,25,"0.296","0.411","0.333",33.3
"Cecconi, Slade",677944,"CLE","CH","Changeup",-1.3,-2,"155",7.5,"30","0.276","0.483","0.335",24.2,10,6.7,"0.397","0.587","0.432",53.8
"Morales, Luis",806960,"ATH","CH","Changeup",2.5,3,"107",13,"30","0.172","0.276","0.217",25,16.7,25,"0.252","0.354","0.275",25
"Hall, DL",669084,"MIL","CH","Changeup",2.2,2,"104",17.7,"30","0.167","0.233","0.173",24,16.7,18.5,"0.172","0.265","0.184",24
"Seymour, Carson",693313,"SF","SL","Slider",-3,-4,"122",19.6,"30","0.345","0.621","0.41",39.3,23.3,14.6,"0.32","0.624","0.399",47.8
"Santillan, Tony",663574,"CIN","SL","Slider",0,0,"165",13.4,"30","0.231","0.385","0.298",38.8,23.3,11.7,"0.195","0.353","0.271",30
"Lazar, Max",676661,"PHI","CU","Curveball",-0.9,-1,"169",26.2,"30","0.333","0.467","0.347",30.8,30,15.3,"0.349","0.463","0.349",66.7
"Wolfram, Grant",664991,"BAL","SL","Slider",0.2,0,"130",25,"30","0.296","0.37","0.333",32.3,33.3,24.4,"0.203","0.305","0.266",35.3
"Hicks, Jordan",663855,"BOS","FF","4-Seam Fastball",-1.7,-2,"111",9.3,"30","0.296","0.296","0.297",23.1,33.3,18.2,"0.374","0.47","0.39",55.6
"Ort, Kaleb",672391,"HOU","FC","Cutter",-0.8,-1,"113",14.3,"30","0.25","0.571","0.365",19.7,16.7,20,"0.222","0.456","0.313",39.1
"Trivino, Lou",642152,"PHI","ST","Sweeper",1.2,2,"170",20.2,"30","0.172","0.172","0.173",33.3,30,14.3,"0.184","0.214","0.193",10
"Hatch, Thomas",641672,"MIN","SL","Slider",0.2,0,"106",18.1,"30","0.179","0.429","0.28",25.5,16.7,13.5,"0.221","0.408","0.293",43.5
"Ginn, J.T.",669372,"ATH","CH","Changeup",-3.8,-6,"152",9.7,"30","0.367","0.7","0.45",47.3,30,29,"0.258","0.485","0.313",47.6
"Shugart, Chase",663767,"PIT","SI","Sinker",0.8,1,"138",19.9,"30","0.296","0.37","0.31",21.3,16.7,22.7,"0.309","0.391","0.348",47.8
"Booser, Cam",592155,"CWS","FC","Cutter",-5.8,-6,"112",19.6,"30","0.318","0.864","0.542",31.8,16.7,16.7,"0.262","0.588","0.449",52.9
"Nance, Tommy",667297,"TOR","SI","Sinker",0.4,1,"128",27.8,"30","0.269","0.269","0.363",20.8,6.7,15.4,"0.32","0.36","0.352",45.8
"Blackburn, Paul",621112,"NYY","ST","Sweeper",-3,-3,"107",16.1,"30","0.25","0.679","0.378",28.8,20,14.3,"0.248","0.557","0.339",30.4
"Altavilla, Dan",656186,"CWS","CH","Changeup",-1.2,-1,"105",23,"30","0.172","0.414","0.258",32.3,26.7,26.7,"0.214","0.361","0.26",33.3
"Hart, Kyle",606996,"SD","FF","4-Seam Fastball",-2.3,-3,"110",15.9,"30","0.231","0.615","0.395",7,13.3,11.1,"0.256","0.615","0.406",68.2
"Bassitt, Chris",605135,"TOR","FS","Split-Finger",-3.9,-5,"129",4.6,"30","0.483","0.621","0.492",20.4,6.7,6.3,"0.433","0.682","0.484",51.9
"Wentz, Joey",666214,"ATL","FC","Cutter",1.3,2,"151",8.3,"30","0.2","0.333","0.258",25.3,20,15.4,"0.178","0.279","0.194",37.5
"Hill, Jaden",677955,"COL","FF","4-Seam Fastball",1.4,2,"126",25.8,"30","0.16","0.24","0.26",21.7,26.7,21.6,"0.187","0.259","0.276",29.4
"Curvelo, Luis",681168,"TEX","SL","Slider",-2.6,-3,"131",40.3,"30","0.345","0.655","0.432",25.9,16.7,14.3,"0.311","0.474","0.351",33.3
"Woodford, Jake",663765,"AZ","ST","Sweeper",-2.3,-3,"143",22.9,"30","0.333","0.556","0.443",18.5,16.7,11.4,"0.284","0.405","0.337",36.4
"Herrin, Tim",682120,"CLE","SL","Slider",-0.1,0,"134",17.9,"30","0.286","0.536","0.348",29,13.3,16.7,"0.302","0.438","0.323",52
"Boushley, Caleb",676961,"TEX","FC","Cutter",-0.9,-1,"142",19.1,"30","0.231","0.385","0.322",22.4,26.7,22.2,"0.245","0.361","0.317",44.4
"Roupp, Landen",694738,"SF","FC","Cutter",-1,-1,"124",6.7,"30","0.333","0.5","0.36",28.3,20,19.4,"0.308","0.612","0.391",41.7
"Gibson, Kyle",502043,"BAL","SI","Sinker",-1.3,-1,"100",35.7,"29","0.32","0.6","0.431",11.1,17.2,20,"0.336","0.567","0.429",75
