"last_name, first_name","player_id","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Oller, Adam",670124,"OAK","FF","4-Seam Fastball",-1.7,-3,"186",45.1,"43","0.3","0.533","0.443",16.3,7,6.8,"0.329","0.649","0.496",53.6
"Stripling, Ross",548389,"SF","SI","Sinker",-0.3,0,"130",8.9,"43","0.333","0.548","0.369",14.6,4.7,9.5,"0.342","0.524","0.394",46.3
"Ruiz, José",614179,"AZ","SI","Sinker",-1.5,-2,"165",20.2,"43","0.353","0.588","0.433",12.3,2.3,5.6,"0.365","0.575","0.435",28.6
"Kelly, Joe",523260,"LAD","SI","Sinker",0.7,2,"224",31.5,"43","0.273","0.364","0.363",22.2,18.6,19.5,"0.284","0.391","0.389",36
"Blackburn, Paul",621112,"OAK","CU","Curveball",1.5,3,"219",11.7,"43","0.14","0.326","0.193",24.5,27.9,17.1,"0.187","0.364","0.23",32.3
"Ragans, Cole",666142,"KC","FC","Cutter",1.2,2,"212",13.4,"43","0.27","0.378","0.345",23.8,9.3,17.4,"0.262","0.423","0.35",38.2
"Ramírez, Yohan",670990,"CWS","ST","Sweeper",-1,-2,"186",26.1,"43","0.211","0.316","0.266",37.1,51.2,23.2,"0.17","0.26","0.229",11.8
"White, Brendan",686839,"DET","FF","4-Seam Fastball",1.9,4,"211",32.4,"43","0.162","0.189","0.231",35.1,44.2,31.7,"0.174","0.217","0.243",33.3
"Brogdon, Connor",641401,"PHI","FF","4-Seam Fastball",-2.1,-4,"177",32.5,"43","0.278","0.722","0.443",23.3,16.3,11.7,"0.335","0.701","0.471",56.7
"Rom, Drew",680723,"STL","SI","Sinker",-1.7,-3,"162",24.1,"43","0.351","0.568","0.457",10.6,7,12,"0.273","0.399","0.344",47.1
"Allen, Logan",671106,"CLE","FC","Cutter",-1.4,-3,"192",9,"43","0.463","0.683","0.506",16.7,7,15,"0.41","0.645","0.461",39.5
"Gonzales, Marco",594835,"SEA","FF","4-Seam Fastball",-2.5,-6,"228",28.1,"43","0.361","0.611","0.46",10.2,20.9,11.5,"0.307","0.454","0.386",44.4
"Buttó, José",676130,"NYM","CH","Changeup",-1.7,-3,"168",22.9,"43","0.316","0.395","0.357",37.3,27.9,16.2,"0.28","0.405","0.342",38.5
"Floro, Dylan",571670,"MIN","SL","Slider",0.8,2,"213",22.2,"43","0.262","0.333","0.272",38.4,30.2,26.5,"0.199","0.247","0.205",20.7
"Romero, JoJo",668941,"STL","CH","Changeup",1.3,2,"153",27.9,"43","0.282","0.308","0.294",45.3,30.2,28.3,"0.235","0.288","0.262",29.6
"Gibson, Kyle",502043,"BAL","CU","Curveball",0,0,"256",8.4,"43","0.279","0.419","0.316",40.4,34.9,26.3,"0.246","0.369","0.278",42.9
"Kluber, Corey",446372,"BOS","CH","Changeup",1.3,2,"157",15.9,"43","0.19","0.262","0.229",30,23.3,15.9,"0.214","0.348","0.249",28.1
"Suarez, Robert",663158,"SD","FF","4-Seam Fastball",2,4,"172",38.3,"43","0.195","0.366","0.259",25,37.2,24.2,"0.213","0.393","0.276",44
"Hatch, Thomas",641672,"PIT","FC","Cutter",2.1,3,"166",35.2,"43","0.216","0.243","0.246",35.1,18.6,16,"0.249","0.291","0.275",29
"Yacabonis, Jimmy",642231,"NYM","SI","Sinker",-0.6,-1,"151",65.4,"42","0.25","0.417","0.327",17.9,16.7,25,"0.247","0.429","0.334",36.7
"Cabrera, Edward",665795,"MIA","SI","Sinker",-1.9,-3,"176",9.8,"42","0.296","0.481","0.498",21.9,7.1,17.6,"0.288","0.502","0.468",29.2
"Morton, Charlie",450203,"ATL","SI","Sinker",-4.7,-8,"175",6.2,"42","0.514","0.771","0.617",3.4,0,0,"0.427","0.857","0.568",57.1
"Hamilton, Ian",641656,"NYY","FF","4-Seam Fastball",0.2,0,"217",22.2,"42","0.229","0.371","0.314",30.1,26.2,15.5,"0.247","0.454","0.364",40
"Muller, Kyle",666205,"OAK","CU","Curveball",-2.5,-5,"216",14.9,"42","0.268","0.415","0.304",29.6,35.7,14.2,"0.274","0.349","0.282",50
"Varland, Gus",681402,"LAD","SL","Slider",-2.5,-5,"181",44.9,"42","0.405","0.676","0.49",30.6,16.7,10.9,"0.316","0.5","0.387",60
"Minter, A.J.",621345,"ATL","CH","Changeup",0.5,1,"148",13.9,"42","0.244","0.268","0.223",35.4,38.1,22.9,"0.167","0.211","0.177",24
"Banks, Tanner",621383,"CWS","ST","Sweeper",-4.4,-7,"151",15,"42","0.31","0.69","0.418",24.6,26.2,21.2,"0.281","0.557","0.35",32.3
"Stanek, Ryne",592773,"HOU","FS","Split-Finger",0,0,"157",18.2,"42","0.189","0.297","0.268",46.8,35.7,18.8,"0.202","0.352","0.289",45.5
"Sands, Cole",663485,"MIN","FF","4-Seam Fastball",0.6,1,"156",37.8,"42","0.182","0.303","0.313",18.8,26.2,19.3,"0.203","0.394","0.345",50
"Civale, Aaron",650644,"TB","FF","4-Seam Fastball",-0.4,-1,"248",12.4,"42","0.359","0.436","0.376",24.3,26.2,12.1,"0.279","0.416","0.326",35.7
"Pearson, Nate",663878,"TOR","SL","Slider",-0.9,-2,"176",23.9,"42","0.237","0.526","0.343",30.9,26.2,23.9,"0.214","0.39","0.27",37.9
"Pruitt, Austin",643493,"OAK","SI","Sinker",3.1,4,"117",15.5,"42","0.25","0.325","0.274",14.8,16.7,21.9,"0.235","0.337","0.267",30.3
"Miller, Bryce",682243,"SEA","ST","Sweeper",-0.5,-1,"178",8.5,"42","0.3","0.475","0.393",17.4,9.5,12.9,"0.406","0.672","0.468",47.2
"Smeltzer, Devin",656970,"MIA","FF","4-Seam Fastball",-1,-1,"148",41,"42","0.316","0.579","0.41",13.7,11.9,11.9,"0.351","0.659","0.449",54.5
"Gray, Jon",592351,"TEX","ST","Sweeper",2.6,4,"152",6.4,"42","0.105","0.211","0.208",32.4,14.3,10.9,"0.186","0.296","0.253",12.5
"Peterson, David",656849,"NYM","CU","Curveball",2.3,4,"173",8.8,"42","0.2","0.2","0.21",36.5,35.7,32.6,"0.21","0.28","0.217",30.8
"Lucchesi, Joey",664192,"NYM","CU","Curveball",-1.3,-2,"172",24.7,"42","0.289","0.421","0.337",30,28.6,18.8,"0.26","0.444","0.327",33.3
"López, Jorge",605347,"BAL","SL","Slider",-0.4,-1,"157",16.3,"42","0.231","0.538","0.33",35.6,28.6,21.4,"0.247","0.48","0.326",32.1
"Varland, Louis",686973,"MIN","ST","Sweeper",-3.2,-5,"143",13.1,"42","0.225","0.525","0.331",26.7,23.8,12.7,"0.278","0.607","0.385",36.7
"Javier, Cristian",664299,"HOU","CU","Curveball",-1,-2,"217",7.5,"42","0.275","0.375","0.345",19.8,19,10.7,"0.279","0.429","0.321",28.1
"Ottavino, Adam",493603,"NYM","CH","Changeup",3.2,5,"142",13.9,"42","0.122","0.22","0.158",29.2,19,19,"0.252","0.309","0.256",39.4
"Young, Alex",622065,"CIN","CU","Curveball",-0.4,-1,"213",24.3,"42","0.263","0.395","0.345",38.9,28.6,20.3,"0.179","0.233","0.228",23.1
"Miller, Tyson",668338,"LAD","FF","4-Seam Fastball",2.1,3,"131",58.5,"42","0.216","0.351","0.281",21.4,11.9,17.9,"0.281","0.487","0.361",36.4
"Milner, Hoby",571948,"MIL","FF","4-Seam Fastball",1.5,3,"191",18.6,"42","0.167","0.286","0.193",27.6,42.9,18.9,"0.161","0.273","0.182",45.8
"Medina, Luis",665622,"OAK","CH","Changeup",1.2,2,"170",8.7,"42","0.256","0.282","0.279",30.4,16.7,35,"0.312","0.391","0.333",43.8
"Jackson, Jay",543351,"TOR","FF","4-Seam Fastball",-0.1,0,"171",38.7,"42","0.278","0.417","0.349",19.4,23.8,20,"0.201","0.332","0.282",51.9
"Holmes, Clay",605280,"NYY","SL","Slider",2.1,5,"214",20.9,"42","0.128","0.205","0.167",43.1,52.4,24.4,"0.143","0.21","0.176",44.4
"Vásquez, Randy",681190,"NYY","FF","4-Seam Fastball",1.4,3,"177",26.5,"42","0.176","0.206","0.26",16.5,21.4,12.5,"0.175","0.26","0.27",26.9
"Taylor, Josh",657031,"KC","SL","Slider",-1.4,-2,"144",42.2,"41","0.25","0.556","0.363",37.2,41.5,23.3,"0.228","0.555","0.355",45
"Bielak, Brandon",656232,"HOU","ST","Sweeper",-4,-7,"165",11.9,"41","0.333","0.722","0.463",36.5,22,18,"0.292","0.68","0.439",44.4
"Marsh, Alec",679525,"KC","CU","Curveball",-0.5,-1,"200",14.9,"41","0.263","0.474","0.341",30.4,19.5,16.7,"0.248","0.435","0.32",40
"Bleier, Richard",542947,"BOS","FC","Cutter",1.3,2,"178",39,"41","0.263","0.316","0.271",15.1,14.6,11.1,"0.217","0.28","0.248",24.2
"Winder, Josh",680739,"MIN","CH","Changeup",-0.5,-1,"139",24.9,"41","0.278","0.444","0.339",25,24.4,19.6,"0.244","0.334","0.297",44.4
"Thornton, Trent",663423,"SEA","FF","4-Seam Fastball",0,0,"152",33.2,"41","0.263","0.526","0.36",23.8,22,22,"0.28","0.533","0.368",48.3
"Rom, Drew",680723,"STL","ST","Sweeper",-2.7,-4,"159",23.7,"41","0.289","0.632","0.39",17.2,14.6,12.8,"0.232","0.481","0.311",24.2
"Littell, Zack",641793,"TB","SI","Sinker",1.4,2,"135",10.2,"41","0.231","0.333","0.289",7.8,12.2,16.7,"0.311","0.423","0.336",14.7
"Crawford, Kutter",676710,"BOS","ST","Sweeper",2.2,3,"141",6.7,"41","0.15","0.25","0.184",37.6,43.9,24.3,"0.119","0.248","0.166",36.4
"Speier, Gabe",642100,"SEA","FF","4-Seam Fastball",3.2,5,"161",20.6,"41","0.132","0.237","0.196",35.1,43.9,21.4,"0.191","0.404","0.281",60
"Burnes, Corbin",669203,"MIL","SL","Slider",0.4,1,"121",3.9,"41","0.22","0.39","0.26",34.3,34.1,24.1,"0.237","0.392","0.268",44.4
"Wicks, Jordan",696136,"CHC","FF","4-Seam Fastball",-1.6,-3,"166",28.5,"41","0.368","0.711","0.456",14.5,14.6,13,"0.347","0.572","0.394",54.5
"Raley, Brooks",548384,"NYM","CH","Changeup",1.2,2,"148",15.1,"41","0.105","0.158","0.178",41.7,29.3,19,"0.132","0.175","0.173",30.8
"Boxberger, Brad",502202,"CHC","FF","4-Seam Fastball",0,0,"184",54.4,"41","0.182","0.424","0.339",12.9,19.5,16.7,"0.214","0.437","0.353",52
"Garcia, Rico",670329,"WSH","FF","4-Seam Fastball",-2.1,-3,"148",55.4,"40","0.343","0.857","0.504",11,12.5,11.9,"0.347","0.772","0.476",45.2
"Bolton, Cody",675989,"PIT","ST","Sweeper",-1.3,-2,"131",28.8,"40","0.297","0.351","0.34",31.4,30,31.6,"0.274","0.35","0.303",24
"Hand, Brad",543272,"ATL","SI","Sinker",-0.9,-2,"172",17.8,"40","0.351","0.595","0.409",13.9,10,14.8,"0.387","0.63","0.462",55.9
"Maeda, Kenta",628317,"MIN","ST","Sweeper",1.2,2,"145",8.5,"40","0.206","0.471","0.345",28.8,42.5,34.7,"0.164","0.401","0.303",35.3
"Muñoz, Andrés",662253,"SEA","SI","Sinker",1.5,2,"160",19.1,"40","0.229","0.257","0.276",27.8,20,20.5,"0.204","0.238","0.256",25.9
"Irvin, Cole",608344,"BAL","CU","Curveball",-0.5,-1,"182",14.3,"40","0.229","0.343","0.304",23,27.5,18.6,"0.217","0.316","0.287",25
"Banks, Tanner",621383,"CWS","CH","Changeup",0.7,1,"166",16.5,"40","0.162","0.324","0.248",18.8,2.5,2.7,"0.287","0.47","0.332",43.2
"Herrin, Tim",682120,"CLE","SL","Slider",-0.8,-2,"204",40.1,"40","0.226","0.484","0.385",33.7,32.5,25,"0.256","0.624","0.416",45
"Cessa, Luis",570666,"CIN","SL","Slider",-2.2,-4,"174",37.6,"40","0.389","0.5","0.413",12.5,12.5,9.8,"0.359","0.514","0.4",43.8
"Hunter, Tommy",488984,"NYM","SI","Sinker",2.6,4,"144",39.2,"40","0.231","0.282","0.26",13.8,25,41.7,"0.206","0.362","0.251",44.8
"Cimber, Adam",643256,"TOR","FF","4-Seam Fastball",-4.1,-6,"146",39.4,"40","0.394","0.697","0.506",19.2,22.5,12.2,"0.311","0.553","0.425",50
"Kay, Anthony",641743,"NYM","FF","4-Seam Fastball",1.6,2,"132",54.5,"40","0.226","0.323","0.324",14.3,7.5,9.1,"0.31","0.495","0.406",34.5
"Wilson, Bryse",669060,"MIL","CU","Curveball",-0.5,-1,"155",13.4,"40","0.205","0.385","0.284",21.5,35,22.6,"0.181","0.328","0.226",16
"Silseth, Chase",681217,"LAA","ST","Sweeper",1.3,2,"178",20,"40","0.171","0.286","0.258",39.2,22.5,17.3,"0.222","0.343","0.296",38.5
"Lambert, Peter",663567,"COL","ST","Sweeper",-2,-3,"161",11.1,"40","0.308","0.641","0.386",19.8,22.5,15,"0.264","0.5","0.312",41.9
"Miller, Mason",695243,"OAK","SL","Slider",1.3,2,"149",24.5,"40","0.118","0.147","0.204",46.2,42.5,24.6,"0.131","0.178","0.218",17.6
"Stroman, Marcus",573186,"CHC","FS","Split-Finger",-0.1,0,"168",7.6,"40","0.205","0.308","0.233",32.4,22.5,16.7,"0.249","0.308","0.251",33.3
"Bruihl, Justin",677865,"COL","SI","Sinker",1.4,2,"139",31.7,"40","0.242","0.303","0.303",13.3,7.5,10,"0.247","0.356","0.331",41.9
"Blackburn, Paul",621112,"OAK","CH","Changeup",2.1,4,"209",11.2,"40","0.143","0.286","0.228",38.9,25,19.6,"0.223","0.411","0.323",42.3
"Bruihl, Justin",677865,"COL","ST","Sweeper",-0.4,-1,"137",31.3,"40","0.231","0.41","0.3",35.8,37.5,22.1,"0.202","0.302","0.245",41.7
"Bello, Brayan",678394,"BOS","ST","Sweeper",1.5,2,"155",5.9,"40","0.216","0.243","0.241",36.8,30,25.5,"0.208","0.237","0.231",40
"Megill, Tylor",656731,"NYM","CU","Curveball",-0.1,0,"192",8.6,"40","0.167","0.167","0.245",35.4,35,20.6,"0.182","0.248","0.255",36.4
"Leiter Jr., Mark",643410,"CHC","FC","Cutter",2,4,"218",20.6,"40","0.2","0.286","0.254",20.3,10,17.4,"0.325","0.421","0.353",56.3
"Legumina, Casey",668984,"CIN","FF","4-Seam Fastball",-1.9,-3,"148",64.1,"40","0.25","0.5","0.415",20.9,20,20.5,"0.181","0.309","0.306",33.3
"Garza, Justin",621057,"BOS","FF","4-Seam Fastball",-1.1,-2,"177",50.3,"40","0.219","0.5","0.384",15.4,10,9.5,"0.297","0.734","0.469",44.8
"Raley, Brooks",548384,"NYM","FC","Cutter",0.3,1,"226",23,"39","0.258","0.516","0.385",22.2,12.8,14.3,"0.226","0.419","0.342",33.3
"Diekman, Jake",518617,"TB","CH","Changeup",1.1,2,"146",14.7,"39","0.189","0.297","0.247",22.2,2.6,3.7,"0.276","0.425","0.321",27.8
"Foley, Jason",671345,"DET","SL","Slider",-1.4,-3,"182",17.4,"39","0.286","0.371","0.329",24.6,10.3,6.2,"0.322","0.525","0.394",45.2
"Coulombe, Danny",543056,"BAL","ST","Sweeper",0.5,1,"147",17.7,"39","0.237","0.368","0.272",32.3,35.9,25.5,"0.22","0.435","0.286",41.7
"Francis, Bowden",670102,"TOR","CU","Curveball",2.3,4,"183",34,"39","0.154","0.231","0.167",35.5,33.3,20.6,"0.183","0.269","0.193",15.4
"Lee, Dylan",669276,"ATL","FF","4-Seam Fastball",-2.2,-3,"157",40.2,"39","0.382","0.676","0.472",15.7,15.4,11.8,"0.392","0.875","0.541",50
"Faedo, Alex",656412,"DET","CH","Changeup",-1.3,-2,"138",13.3,"39","0.222","0.417","0.285",16.9,20.5,17.8,"0.248","0.386","0.286",34.5
"Eflin, Zach",621107,"TB","ST","Sweeper",1.2,1,"106",4.1,"39","0.179","0.333","0.217",39.5,43.6,31.5,"0.168","0.306","0.201",18.2
"McArthur, James",663704,"KC","CU","Curveball",1.9,3,"132",38.7,"39","0.194","0.25","0.197",35.3,43.6,30.4,"0.115","0.143","0.164",19
"Rutledge, Jackson",671131,"WSH","FF","4-Seam Fastball",-0.5,-1,"159",46,"39","0.281","0.469","0.371",21.1,20.5,18.6,"0.22","0.458","0.342",56
"Ragans, Cole",666142,"KC","CU","Curveball",0.2,0,"197",12.4,"39","0.194","0.306","0.251",31.1,30.8,18.2,"0.278","0.412","0.328",37.5
"Rodríguez, Yerry",666720,"TEX","FF","4-Seam Fastball",-0.5,-1,"142",51.1,"39","0.353","0.441","0.394",20,25.6,22.2,"0.242","0.347","0.311",41.7
"Gray, Sonny",543243,"MIN","CH","Changeup",-0.3,-1,"188",6.7,"39","0.27","0.405","0.312",18.8,5.1,11.8,"0.306","0.413","0.331",31.4
"Hatch, Thomas",641672,"PIT","CH","Changeup",-1.8,-2,"129",27.3,"39","0.351","0.514","0.391",34.7,25.6,23.3,"0.266","0.384","0.302",48.1
"Vásquez, Randy",681190,"NYY","SI","Sinker",0.8,1,"147",22,"39","0.235","0.441","0.34",8.1,15.4,24,"0.355","0.593","0.441",57.1
"Weiss, Zack",592848,"BOS","SL","Slider",0.2,0,"144",63.7,"39","0.121","0.333","0.271",33.8,28.2,24.4,"0.207","0.405","0.308",34.8
"Faucher, Calvin",676534,"TB","FC","Cutter",0.2,0,"162",31.5,"39","0.258","0.29","0.36",21.3,20.5,17.4,"0.283","0.391","0.374",43.5
"Thornton, Trent",663423,"SEA","ST","Sweeper",0.3,1,"158",34.5,"39","0.237","0.5","0.318",26.9,25.6,17.5,"0.172","0.293","0.208",17.9
"Bruihl, Justin",677865,"COL","FC","Cutter",-0.9,-1,"162",37,"39","0.333","0.515","0.399",22.7,10.3,17.4,"0.366","0.6","0.437",50
"Palencia, Daniel",694037,"CHC","SL","Slider",-1.2,-2,"137",27.7,"39","0.27","0.378","0.304",55.9,46.2,31.6,"0.2","0.305","0.241",36.8
"Mayers, Mike",594577,"KC","SL","Slider",-2.6,-4,"141",31,"39","0.382","0.471","0.418",28.8,20.5,14.8,"0.273","0.378","0.334",38.5
"Abreu, Albert",656061,"NYY","CH","Changeup",-1.6,-2,"150",14.4,"39","0.25","0.528","0.355",27,10.3,9.8,"0.284","0.576","0.387",34.4
"Adon, Joan",672851,"WSH","SI","Sinker",-0.9,-1,"116",12.6,"39","0.333","0.667","0.445",1.5,0,0,"0.355","0.757","0.484",41.2
"Mlodzinski, Carmen",669387,"PIT","ST","Sweeper",0.5,1,"136",22,"39","0.229","0.314","0.267",21.4,23.1,17.3,"0.238","0.371","0.288",37
"Stroman, Marcus",573186,"CHC","SL","Slider",0.3,0,"113",5.1,"39","0.184","0.237","0.221",32.2,35.9,18.2,"0.229","0.288","0.236",41.7
"Hicks, Jordan",663855,"TOR","FF","4-Seam Fastball",-0.9,-1,"120",10.8,"39","0.216","0.27","0.262",31,46.2,25.7,"0.17","0.254","0.208",36.8
"Brieske, Beau",689225,"DET","CH","Changeup",-2,-3,"150",24,"38","0.263","0.474","0.313",32.5,18.4,12.3,"0.251","0.422","0.285",25.8
"Means, John",607644,"BAL","CH","Changeup",3.4,4,"113",33.3,"38","0.139","0.306","0.195",22.1,13.2,13.5,"0.262","0.495","0.32",28.1
"Robertson, Nick",687798,"BOS","CH","Changeup",-2.8,-4,"124",31.6,"38","0.324","0.471","0.404",36.9,28.9,22,"0.253","0.316","0.294",39.1
"Soroka, Michael",647336,"ATL","SI","Sinker",0.8,1,"123",22.9,"38","0.286","0.4","0.354",11.3,13.2,31.3,"0.295","0.396","0.329",43.3
"Brasier, Ryan",518489,"LAD","SI","Sinker",2.3,3,"136",15.1,"38","0.242","0.242","0.287",9.9,0,0,"0.284","0.359","0.333",29.4
"Garrett, Braxton",666129,"MIA","FF","4-Seam Fastball",-2,-4,"183",7.4,"38","0.324","0.595","0.397",16.5,7.9,6.4,"0.339","0.599","0.404",41.2
"Kelly, Michael",547184,"CLE","ST","Sweeper",1.8,3,"145",53.3,"38","0.156","0.219","0.271",21.7,23.7,16.7,"0.203","0.274","0.284",21.7
"Plesac, Zach",668676,"CLE","FF","4-Seam Fastball",-2.5,-4,"147",39.7,"38","0.5","0.676","0.532",13.2,5.3,6.7,"0.359","0.623","0.443",65.6
"Ohtani, Shohei",660271,"LAA","FS","Split-Finger",0.1,0,"121",5.8,"38","0.139","0.167","0.188",44.2,44.7,19.5,"0.157","0.186","0.179",10.5
"Wesneski, Hayden",669713,"CHC","FC","Cutter",-2.3,-3,"153",10.3,"38","0.333","0.778","0.527",19.7,10.5,10,"0.37","0.877","0.567",45.8
"Joyce, Ben",690829,"LAA","FF","4-Seam Fastball",0.5,1,"157",77.7,"38","0.207","0.31","0.318",23.5,21.1,19,"0.195","0.355","0.332",45.5
"Thompson, Keegan",624522,"CHC","FC","Cutter",2.5,3,"131",27.5,"38","0.147","0.265","0.236",37.5,23.7,31,"0.163","0.302","0.245",42.3
"Guerra, Javy",642770,"TB","FF","4-Seam Fastball",0.5,1,"127",35.1,"38","0.179","0.214","0.312",28.1,26.3,24.4,"0.204","0.329","0.352",38.9
"Peralta, Sammy",671111,"CWS","FF","4-Seam Fastball",-2,-3,"136",35.9,"38","0.273","0.576","0.424",13.4,15.8,12.2,"0.241","0.441","0.341",40.7
"Solomon, Peter",656981,"AZ","FF","4-Seam Fastball",-2.4,-3,"129",54.7,"38","0.241","0.586","0.426",18.8,13.2,20.8,"0.296","0.573","0.443",70.8
"Thompson, Ryan",657044,"AZ","SL","Slider",-0.1,0,"152",34.2,"38","0.097","0.29","0.258",38.2,31.6,24,"0.146","0.345","0.294",31.6
"Iglesias, Raisel",628452,"ATL","SL","Slider",5.1,7,"134",15.4,"38","0.056","0.056","0.084",36.8,44.7,34,"0.11","0.155","0.145",21.1
"Hall, DL",669084,"BAL","FF","4-Seam Fastball",1.7,3,"199",53.6,"38","0.2","0.343","0.292",30.2,39.5,20,"0.18","0.289","0.24",15
"Covey, Dylan",592229,"PHI","SL","Slider",3,5,"159",21.6,"38","0.114","0.114","0.113",20.3,21.1,12.1,"0.193","0.222","0.203",17.2
"Shreve, Chasen",592741,"CIN","ST","Sweeper",1.5,2,"157",21.2,"38","0.167","0.389","0.279",24.3,15.8,23.1,"0.216","0.387","0.279",30
"Hudson, Bryan",663542,"LAD","FF","4-Seam Fastball",-2.2,-3,"142",86.6,"38","0.303","0.424","0.391",28.6,18.4,17.1,"0.267","0.393","0.336",30.8
"Megill, Trevor",656730,"MIL","CU","Curveball",0.7,1,"167",27.9,"38","0.222","0.333","0.263",53.5,60.5,33.3,"0.162","0.212","0.189",30.8
"Honeywell, Brent",641703,"CWS","ST","Sweeper",1.5,3,"166",17.6,"38","0.211","0.395","0.257",48.8,28.9,26.2,"0.213","0.326","0.23",25.9
"Scott, Tayler",605463,"OAK","ST","Sweeper",-0.3,0,"160",47.3,"38","0.25","0.417","0.312",27.3,21.1,15.7,"0.207","0.373","0.258",41.4
"Hartwig, Grant",701643,"NYM","ST","Sweeper",0,0,"201",31.5,"38","0.147","0.353","0.264",37.5,31.6,15,"0.196","0.417","0.284",34.8
"Holton, Tyler",663947,"DET","ST","Sweeper",1.9,3,"170",14.2,"38","0.135","0.189","0.155",39.2,36.8,21.2,"0.141","0.177","0.152",8.7
"Oller, Adam",670124,"OAK","SV","Slurve",-0.7,-1,"154",37.4,"38","0.27","0.405","0.303",29.9,23.7,16.4,"0.25","0.375","0.278",32.1
"Smith, Chad",663385,"OAK","SI","Sinker",0.4,1,"136",54.8,"38","0.281","0.344","0.342",10.5,7.9,11.1,"0.241","0.362","0.327",51.7
"Bassitt, Chris",605135,"TOR","CH","Changeup",1.5,3,"205",6.5,"37","0.189","0.351","0.228",10.1,2.7,4,"0.242","0.4","0.273",33.3
"Kowar, Jackson",663804,"KC","SL","Slider",-2.4,-4,"149",26.2,"37","0.25","0.528","0.361",32.4,24.3,22.5,"0.189","0.376","0.248",40.7
"Garrett, Braxton",666129,"MIA","CU","Curveball",-5.3,-11,"209",8.4,"37","0.5","1.059","0.638",20,10.8,19,"0.368","0.719","0.464",61.3
"Urquidy, José",664353,"HOU","SI","Sinker",-0.2,0,"109",9.9,"37","0.417","0.444","0.393",7.2,2.7,7.7,"0.343","0.409","0.339",17.1
"Detmers, Reid",672282,"LAA","SI","Sinker",0.7,1,"117",4.5,"37","0.286","0.514","0.358",19.7,10.8,16.7,"0.284","0.419","0.324",38.7
"Ramsey, Lane",682010,"CWS","FF","4-Seam Fastball",0.7,1,"165",48.5,"37","0.29","0.387","0.333",21.6,18.9,21.2,"0.224","0.354","0.298",46.2
"Fleming, Josh",676596,"TB","CU","Curveball",-0.2,0,"168",22.1,"37","0.278","0.472","0.33",15.3,13.5,11.6,"0.271","0.41","0.303",32.3
"deGrom, Jacob",594798,"TEX","SL","Slider",0.9,1,"167",37,"37","0.189","0.378","0.286",53.3,48.6,32.1,"0.162","0.26","0.181",26.3
"Voth, Austin",608723,"BAL","ST","Sweeper",-0.6,-1,"114",17.2,"37","0.265","0.441","0.315",21.2,18.9,12.3,"0.258","0.403","0.296",35.7
"Tapia, Domingo",593619,"SD","FF","4-Seam Fastball",0.3,0,"151",47.5,"37","0.207","0.345","0.336",32.3,27,22.7,"0.172","0.253","0.295",47.4
"Cordero, Jimmy",622772,"NYY","SL","Slider",1.4,2,"143",27.9,"37","0.143","0.229","0.188",38.8,43.2,25.8,"0.148","0.228","0.189",31.6
"Tarnok, Freddy",676206,"OAK","FF","4-Seam Fastball",-1.6,-2,"148",51.6,"37","0.3","0.633","0.449",14.7,13.5,10.9,"0.348","0.75","0.503",52
"Webb, Logan",657277,"SF","FF","4-Seam Fastball",-2.3,-3,"130",4.1,"37","0.278","0.472","0.331",27.3,43.2,19,"0.214","0.435","0.283",45
"Harrison, Kyle",690986,"SF","SV","Slurve",-1.8,-3,"156",26.5,"37","0.273","0.606","0.427",24.2,18.9,18.4,"0.271","0.52","0.371",38.5
"Kelley, Trevor",665001,"TB","SI","Sinker",0.3,0,"127",46.7,"37","0.242","0.394","0.319",18.2,10.8,17.4,"0.291","0.523","0.383",41.4
"Williams, Trevor",592866,"WSH","CU","Curveball",-3,-5,"180",6.9,"37","0.314","0.629","0.425",20,10.8,16.7,"0.273","0.431","0.324",32.3
"De León, José",592254,"MIN","FF","4-Seam Fastball",2.4,4,"148",52.1,"37","0.182","0.212","0.231",24,24.3,17.6,"0.223","0.303","0.278",25
"Pruitt, Austin",643493,"OAK","CU","Curveball",2.3,3,"122",16.1,"37","0.143","0.314","0.243",22,18.9,18.9,"0.258","0.543","0.354",42.9
"Ober, Bailey",641927,"MIN","CU","Curveball",1.9,3,"156",6.7,"37","0.194","0.306","0.228",15.8,10.8,9.1,"0.27","0.438","0.311",37.5
"Martinez, Justin",679885,"AZ","FF","4-Seam Fastball",-3.7,-5,"142",60.2,"37","0.423","0.731","0.554",18.2,13.5,16.7,"0.347","0.557","0.479",38.1
"Gallen, Zac",668678,"AZ","SL","Slider",0.6,1,"146",4.5,"37","0.243","0.378","0.268",26.1,27,17.2,"0.269","0.442","0.299",51.9
"Bumgarner, Madison",518516,"AZ","FC","Cutter",-1.3,-2,"122",34.9,"37","0.375","0.5","0.424",16.4,13.5,13.5,"0.338","0.42","0.379",48.1
"Dodd, Dylan",689266,"ATL","SL","Slider",-3.4,-5,"162",28.5,"37","0.375","0.75","0.504",30.1,8.1,7.1,"0.324","0.632","0.441",31
"Teheran, Julio",527054,"MIL","CH","Changeup",-0.8,-1,"127",11.8,"36","0.286","0.514","0.35",27,16.7,15.8,"0.249","0.433","0.297",20.7
